CustomerID,Date,Amount,Category,City,TransactionType,Merchant
CUST1018,2023-05-11,3279.72,Food,Mumbai,Online,Store_13
CUST1057,2023-12-01,1598.02,Entertainment,Bangalore,Offline,Store_19
CUST1043,2023-04-08,88.77,Travel,Kolkata,Online,Store_1
CUST1176,2023-11-22,2005.61,Travel,Kolkata,Offline,Store_29
CUST1074,2023-12-23,6048.4,Travel,Kolkata,Online,Store_27
CUST1172,2023-11-13,1840.66,Travel,Delhi,Offline,Store_4
CUST1139,2023-07-28,3420.6,Travel,Kolkata,Online,Store_38
CUST1144,2023-08-24,4311.89,Entertainment,Hyderabad,Offline,Store_2
CUST1010,2023-03-27,517.75,Entertainment,Chennai,Offline,Store_12
CUST1166,2023-08-26,476.63,Entertainment,Delhi,Offline,Store_31
CUST1012,2023-01-16,1888.25,Food,Chennai,Offline,Store_25
CUST1105,2023-08-13,1058.75,Entertainment,Hyderabad,Offline,Store_44
CUST1048,2023-06-13,3663.43,Food,Hyderabad,Online,Store_38
CUST1097,2023-03-06,4605.63,Entertainment,Kolkata,Offline,Store_10
CUST1037,2023-01-05,872.12,Food,Kolkata,Offline,Store_19
CUST1010,2023-04-25,540.66,Shopping,Mumbai,Offline,Store_32
CUST1087,2023-08-14,3033.04,Entertainment,Kolkata,Offline,Store_43
CUST1197,2023-08-13,642.63,Bills,Bangalore,Online,Store_4
CUST1161,2023-03-26,3458.86,Shopping,Chennai,Online,Store_43
CUST1055,2023-11-22,1102.39,Health,Mumbai,Online,Store_44
CUST1087,2023-05-04,2202.53,Travel,Kolkata,Offline,Store_40
CUST1160,2023-06-12,200.82,Food,Delhi,Offline,Store_18
CUST1093,2023-09-15,1955.58,Travel,Chennai,Online,Store_46
CUST1082,2023-04-28,1202.11,Food,Bangalore,Offline,Store_44
CUST1064,2023-06-21,1766.72,Shopping,Bangalore,Offline,Store_48
CUST1085,2023-06-04,367.88,Food,Delhi,Offline,Store_13
CUST1148,2023-08-20,2670.24,Food,Kolkata,Online,Store_12
CUST1103,2023-08-10,3972.59,Entertainment,Kolkata,Online,Store_46
CUST1193,2023-03-08,488.58,Entertainment,Kolkata,Offline,Store_17
CUST1113,2023-07-13,201.22,Shopping,Hyderabad,Offline,Store_2
CUST1122,2023-01-30,47.84,Health,Hyderabad,Online,Store_19
CUST1110,2023-05-10,2054.29,Food,Kolkata,Offline,Store_36
CUST1170,2023-10-30,1868.37,Bills,Delhi,Online,Store_33
CUST1000,2023-06-18,1582.39,Shopping,Hyderabad,Offline,Store_5
CUST1007,2023-02-13,527.79,Shopping,Mumbai,Offline,Store_7
CUST1190,2023-05-15,991.57,Health,Hyderabad,Offline,Store_28
CUST1029,2023-05-30,1805.15,Food,Kolkata,Online,Store_7
CUST1086,2023-05-24,1373.4,Entertainment,Mumbai,Offline,Store_12
CUST1025,2023-08-08,8810.27,Travel,Chennai,Offline,Store_39
CUST1117,2023-08-16,293.38,Entertainment,Hyderabad,Offline,Store_40
CUST1101,2023-02-17,2375.84,Bills,Kolkata,Online,Store_9
CUST1043,2023-02-09,1036.1,Travel,Delhi,Offline,Store_6
CUST1003,2023-01-21,1117.93,Health,Kolkata,Online,Store_4
CUST1176,2023-02-09,2528.85,Food,Delhi,Offline,Store_33
CUST1122,2023-06-26,2358.15,Entertainment,Delhi,Online,Store_14
CUST1085,2023-12-10,9478.77,Health,Hyderabad,Offline,Store_41
CUST1057,2023-04-01,274.84,Health,Delhi,Online,Store_46
CUST1166,2023-10-21,219.87,Bills,Delhi,Online,Store_2
CUST1041,2023-01-25,2577.17,Food,Hyderabad,Offline,Store_45
CUST1020,2023-09-01,1727.33,Shopping,Delhi,Online,Store_19
CUST1023,2023-08-15,640.85,Entertainment,Mumbai,Offline,Store_37
CUST1194,2023-03-26,165.5,Health,Bangalore,Online,Store_7
CUST1190,2023-08-27,179.1,Food,Chennai,Online,Store_22
CUST1044,2023-09-09,4492.24,Health,Bangalore,Online,Store_28
CUST1124,2023-12-27,426.06,Shopping,Kolkata,Offline,Store_8
CUST1092,2023-01-28,781.27,Travel,Bangalore,Offline,Store_3
CUST1092,2023-04-01,514.06,Health,Bangalore,Offline,Store_21
CUST1064,2023-04-29,877.0,Entertainment,Bangalore,Online,Store_26
CUST1038,2023-10-08,143.9,Food,Hyderabad,Online,Store_29
CUST1136,2023-05-11,1464.02,Food,Chennai,Online,Store_48
CUST1063,2023-04-20,140.01,Bills,Kolkata,Offline,Store_30
CUST1168,2023-04-12,3222.44,Bills,Delhi,Offline,Store_32
CUST1125,2023-04-24,532.39,Entertainment,Delhi,Offline,Store_4
CUST1154,2023-10-09,1553.11,Entertainment,Chennai,Offline,Store_9
CUST1069,2023-07-20,4241.85,Health,Kolkata,Online,Store_46
CUST1126,2023-06-29,2104.66,Food,Delhi,Offline,Store_22
CUST1081,2023-06-10,1522.67,Bills,Chennai,Online,Store_13
CUST1030,2023-11-17,784.11,Bills,Chennai,Online,Store_10
CUST1122,2023-01-11,809.94,Entertainment,Delhi,Offline,Store_1
CUST1048,2023-06-08,2214.22,Entertainment,Chennai,Offline,Store_6
CUST1066,2023-01-15,10278.99,Health,Bangalore,Offline,Store_21
CUST1095,2023-04-21,2168.47,Shopping,Hyderabad,Online,Store_41
CUST1116,2023-06-20,1631.91,Entertainment,Kolkata,Offline,Store_35
CUST1041,2023-09-26,2623.49,Bills,Kolkata,Offline,Store_29
CUST1127,2023-09-15,1251.75,Bills,Bangalore,Online,Store_9
CUST1109,2023-07-02,124.05,Food,Mumbai,Online,Store_33
CUST1012,2023-03-05,1652.43,Travel,Chennai,Online,Store_48
CUST1020,2023-07-05,6322.41,Bills,Kolkata,Online,Store_16
CUST1009,2023-02-25,385.48,Health,Chennai,Online,Store_48
CUST1148,2023-08-11,2342.4,Shopping,Delhi,Online,Store_47
CUST1087,2023-02-26,448.62,Entertainment,Mumbai,Offline,Store_35
CUST1070,2023-02-01,1535.0,Entertainment,Chennai,Online,Store_43
CUST1166,2023-10-06,203.35,Travel,Delhi,Offline,Store_46
CUST1005,2023-01-25,1197.02,Travel,Kolkata,Online,Store_16
CUST1180,2023-10-17,2822.51,Food,Hyderabad,Offline,Store_13
CUST1094,2023-11-04,854.11,Shopping,Delhi,Offline,Store_26
CUST1106,2023-04-13,2186.72,Health,Mumbai,Online,Store_10
CUST1015,2023-12-25,3173.89,Entertainment,Mumbai,Offline,Store_44
CUST1038,2023-07-21,5239.47,Entertainment,Kolkata,Offline,Store_4
CUST1186,2023-04-07,534.82,Bills,Mumbai,Offline,Store_28
CUST1094,2023-10-03,1019.37,Health,Chennai,Offline,Store_17
CUST1195,2023-10-16,330.73,Travel,Chennai,Offline,Store_37
CUST1028,2023-03-07,9781.31,Health,Kolkata,Online,Store_32
CUST1005,2023-12-06,5234.62,Shopping,Hyderabad,Online,Store_37
CUST1073,2023-05-10,1552.87,Entertainment,Delhi,Offline,Store_29
CUST1184,2023-05-18,3690.74,Shopping,Chennai,Offline,Store_13
CUST1012,2023-07-27,1471.93,Travel,Chennai,Online,Store_49
CUST1150,2023-05-12,1954.13,Shopping,Hyderabad,Online,Store_7
CUST1023,2023-04-22,186.7,Shopping,Kolkata,Online,Store_31
CUST1123,2023-06-18,2815.2,Bills,Bangalore,Online,Store_21
CUST1004,2023-08-02,273.27,Bills,Mumbai,Offline,Store_31
CUST1143,2023-05-24,3498.18,Entertainment,Kolkata,Online,Store_42
CUST1099,2023-04-24,3046.78,Shopping,Mumbai,Offline,Store_27
CUST1019,2023-07-05,2467.11,Bills,Kolkata,Online,Store_28
CUST1174,2023-07-20,73.66,Health,Chennai,Offline,Store_48
CUST1141,2023-01-08,722.31,Shopping,Hyderabad,Offline,Store_9
CUST1129,2023-01-04,610.64,Food,Chennai,Offline,Store_28
CUST1152,2023-01-04,893.0,Shopping,Mumbai,Online,Store_3
CUST1161,2023-06-19,183.45,Bills,Hyderabad,Offline,Store_11
CUST1107,2023-05-24,5527.9,Shopping,Mumbai,Offline,Store_9
CUST1053,2023-12-05,1613.99,Food,Bangalore,Online,Store_28
CUST1070,2023-01-21,729.2,Food,Hyderabad,Online,Store_25
CUST1116,2023-08-27,1011.61,Bills,Chennai,Online,Store_32
CUST1105,2023-01-24,1185.53,Bills,Kolkata,Offline,Store_37
CUST1131,2023-03-16,1835.56,Bills,Chennai,Offline,Store_5
CUST1098,2023-09-10,1450.02,Food,Bangalore,Offline,Store_9
CUST1180,2023-01-19,5036.31,Bills,Kolkata,Online,Store_22
CUST1058,2023-12-26,1374.19,Entertainment,Bangalore,Offline,Store_7
CUST1063,2023-08-18,9696.53,Health,Bangalore,Online,Store_5
CUST1147,2023-11-05,3813.33,Food,Delhi,Online,Store_12
CUST1001,2023-05-02,467.68,Entertainment,Hyderabad,Offline,Store_6
CUST1010,2023-04-03,5335.6,Bills,Hyderabad,Offline,Store_6
CUST1113,2023-10-09,247.43,Shopping,Bangalore,Offline,Store_21
CUST1053,2023-11-06,3401.46,Health,Kolkata,Offline,Store_42
CUST1013,2023-04-07,958.08,Travel,Mumbai,Offline,Store_35
CUST1153,2023-10-08,4207.05,Shopping,Mumbai,Online,Store_39
CUST1165,2023-05-24,4050.77,Bills,Kolkata,Offline,Store_37
CUST1145,2023-06-28,3279.03,Entertainment,Chennai,Offline,Store_16
CUST1151,2023-12-20,3121.59,Bills,Chennai,Offline,Store_14
CUST1061,2023-11-17,726.76,Shopping,Hyderabad,Online,Store_42
CUST1171,2023-02-05,168.76,Health,Chennai,Online,Store_36
CUST1193,2023-04-12,1031.61,Health,Mumbai,Online,Store_30
CUST1079,2023-06-21,381.17,Health,Bangalore,Offline,Store_26
CUST1180,2023-03-22,2374.57,Bills,Delhi,Offline,Store_27
CUST1170,2023-04-07,849.6,Bills,Delhi,Online,Store_19
CUST1096,2023-11-07,7427.18,Entertainment,Chennai,Offline,Store_46
CUST1183,2023-03-02,2048.71,Food,Delhi,Online,Store_13
CUST1185,2023-11-12,3457.35,Food,Bangalore,Offline,Store_34
CUST1044,2023-12-22,284.34,Entertainment,Chennai,Offline,Store_25
CUST1095,2023-08-30,3961.21,Food,Kolkata,Online,Store_43
CUST1045,2023-03-01,5121.6,Bills,Kolkata,Offline,Store_37
CUST1173,2023-11-21,1335.2,Health,Kolkata,Offline,Store_44
CUST1092,2023-10-15,1864.09,Bills,Hyderabad,Offline,Store_15
CUST1053,2023-06-03,2894.72,Bills,Delhi,Online,Store_14
CUST1110,2023-10-27,384.35,Bills,Delhi,Online,Store_6
CUST1000,2023-09-05,1396.59,Entertainment,Mumbai,Online,Store_49
CUST1027,2023-01-02,1017.2,Shopping,Bangalore,Offline,Store_39
CUST1160,2023-10-12,316.52,Health,Mumbai,Offline,Store_35
CUST1122,2023-10-25,916.26,Entertainment,Hyderabad,Online,Store_49
CUST1057,2023-02-21,141.21,Health,Kolkata,Online,Store_39
CUST1184,2023-08-16,52.3,Entertainment,Delhi,Offline,Store_8
CUST1163,2023-01-01,290.44,Health,Mumbai,Offline,Store_6
CUST1044,2023-02-28,6599.91,Food,Chennai,Offline,Store_24
CUST1180,2023-06-03,1594.93,Health,Delhi,Online,Store_45
CUST1130,2023-04-06,6752.36,Entertainment,Delhi,Online,Store_48
CUST1088,2023-11-02,1133.02,Food,Mumbai,Offline,Store_30
CUST1036,2023-09-13,747.4,Bills,Bangalore,Online,Store_13
CUST1147,2023-03-06,1411.01,Bills,Mumbai,Offline,Store_13
CUST1191,2023-02-16,1157.89,Entertainment,Delhi,Offline,Store_22
CUST1094,2023-09-12,223.35,Entertainment,Hyderabad,Offline,Store_40
CUST1119,2023-09-04,2047.9,Travel,Chennai,Offline,Store_28
CUST1019,2023-05-01,486.79,Entertainment,Hyderabad,Offline,Store_47
CUST1155,2023-03-06,1933.0,Food,Hyderabad,Offline,Store_40
CUST1050,2023-10-09,2100.79,Travel,Delhi,Online,Store_37
CUST1083,2023-08-24,329.81,Food,Chennai,Offline,Store_17
CUST1146,2023-07-17,126.62,Food,Mumbai,Offline,Store_27
CUST1040,2023-11-06,3035.19,Entertainment,Delhi,Online,Store_36
CUST1089,2023-12-12,1231.63,Entertainment,Kolkata,Offline,Store_36
CUST1199,2023-07-06,119.85,Shopping,Chennai,Offline,Store_24
CUST1114,2023-02-15,10543.86,Health,Bangalore,Offline,Store_35
CUST1102,2023-09-12,119.03,Food,Chennai,Offline,Store_22
CUST1076,2023-12-17,2375.12,Entertainment,Kolkata,Online,Store_1
CUST1161,2023-04-29,8230.6,Shopping,Hyderabad,Offline,Store_20
CUST1140,2023-07-07,546.72,Health,Mumbai,Online,Store_49
CUST1092,2023-02-12,306.88,Food,Hyderabad,Offline,Store_9
CUST1010,2023-10-25,258.82,Entertainment,Delhi,Offline,Store_15
CUST1111,2023-02-10,722.73,Health,Hyderabad,Online,Store_45
CUST1041,2023-02-02,213.05,Food,Bangalore,Online,Store_15
CUST1185,2023-02-28,2356.36,Food,Chennai,Online,Store_48
CUST1192,2023-06-25,128.63,Entertainment,Kolkata,Online,Store_20
CUST1179,2023-12-28,1424.34,Entertainment,Kolkata,Online,Store_3
CUST1128,2023-10-09,11425.76,Food,Kolkata,Offline,Store_41
CUST1154,2023-08-01,3363.7,Travel,Hyderabad,Offline,Store_32
CUST1187,2023-08-17,1910.16,Travel,Bangalore,Offline,Store_39
CUST1016,2023-01-23,731.3,Entertainment,Bangalore,Offline,Store_11
CUST1124,2023-08-21,1955.78,Shopping,Chennai,Offline,Store_36
CUST1173,2023-12-10,1497.5,Health,Chennai,Offline,Store_31
CUST1018,2023-02-22,1110.54,Bills,Bangalore,Offline,Store_34
CUST1054,2023-06-05,280.16,Health,Mumbai,Offline,Store_36
CUST1188,2023-05-06,4353.74,Travel,Hyderabad,Offline,Store_2
CUST1107,2023-06-09,1194.89,Travel,Hyderabad,Offline,Store_15
CUST1185,2023-08-09,432.89,Bills,Delhi,Offline,Store_47
CUST1013,2023-12-29,916.97,Food,Hyderabad,Offline,Store_42
CUST1025,2023-03-12,1069.31,Entertainment,Delhi,Online,Store_32
CUST1170,2023-07-06,3515.16,Health,Delhi,Online,Store_42
CUST1078,2023-01-07,2645.62,Food,Hyderabad,Online,Store_36
CUST1142,2023-11-25,2933.32,Entertainment,Mumbai,Online,Store_30
CUST1119,2023-08-28,22.19,Entertainment,Chennai,Online,Store_24
CUST1074,2023-03-26,1076.24,Health,Hyderabad,Online,Store_16
CUST1144,2023-01-25,1313.03,Bills,Delhi,Offline,Store_45
CUST1155,2023-03-31,38.76,Entertainment,Mumbai,Online,Store_38
CUST1184,2023-06-01,601.71,Entertainment,Kolkata,Online,Store_19
CUST1088,2023-10-24,2856.65,Entertainment,Chennai,Offline,Store_47
CUST1199,2024-01-01,294.94,Entertainment,Chennai,Online,Store_32
CUST1139,2023-06-10,1532.77,Bills,Chennai,Offline,Store_4
CUST1003,2023-05-25,484.66,Food,Kolkata,Online,Store_3
CUST1073,2023-01-25,24.39,Food,Bangalore,Online,Store_13
CUST1001,2023-05-23,552.04,Food,Mumbai,Offline,Store_7
CUST1046,2023-01-28,7448.91,Bills,Hyderabad,Offline,Store_44
CUST1022,2023-11-09,3234.31,Travel,Delhi,Online,Store_3
CUST1113,2023-11-18,6416.7,Travel,Delhi,Online,Store_5
CUST1159,2023-08-18,1338.29,Bills,Delhi,Offline,Store_49
CUST1084,2023-12-31,232.47,Shopping,Chennai,Online,Store_40
CUST1154,2023-07-04,1587.97,Entertainment,Kolkata,Offline,Store_15
CUST1135,2023-01-28,1211.66,Health,Delhi,Offline,Store_20
CUST1091,2023-11-24,3720.38,Bills,Delhi,Online,Store_39
CUST1044,2023-06-05,206.46,Shopping,Chennai,Online,Store_45
CUST1119,2023-01-26,1339.8,Shopping,Chennai,Online,Store_12
CUST1053,2023-01-02,325.15,Shopping,Mumbai,Online,Store_31
CUST1088,2023-11-22,785.13,Travel,Mumbai,Offline,Store_11
CUST1087,2023-11-07,2673.92,Travel,Chennai,Online,Store_28
CUST1015,2023-03-14,1292.6,Travel,Kolkata,Online,Store_9
CUST1107,2023-06-01,942.85,Food,Hyderabad,Online,Store_40
CUST1057,2023-07-24,1003.32,Health,Mumbai,Online,Store_20
CUST1099,2023-01-30,1230.32,Shopping,Hyderabad,Online,Store_33
CUST1105,2023-12-22,3074.39,Travel,Kolkata,Online,Store_19
CUST1003,2023-03-03,4452.82,Bills,Mumbai,Online,Store_41
CUST1083,2023-10-13,6217.12,Entertainment,Kolkata,Online,Store_31
CUST1079,2023-10-13,3092.02,Food,Chennai,Online,Store_34
CUST1045,2023-11-16,757.86,Food,Delhi,Online,Store_43
CUST1071,2023-05-05,2330.37,Entertainment,Hyderabad,Offline,Store_7
CUST1170,2023-12-16,1151.09,Bills,Chennai,Offline,Store_9
CUST1187,2023-06-25,587.86,Food,Chennai,Offline,Store_28
CUST1169,2023-10-11,3676.09,Shopping,Kolkata,Online,Store_42
CUST1076,2023-09-18,78.37,Health,Delhi,Online,Store_45
CUST1173,2023-05-21,4640.72,Shopping,Bangalore,Offline,Store_24
CUST1074,2023-08-15,1237.85,Health,Bangalore,Online,Store_27
CUST1074,2023-10-08,2027.82,Food,Delhi,Offline,Store_22
CUST1065,2023-06-06,2153.82,Health,Chennai,Online,Store_27
CUST1140,2023-08-06,4509.83,Bills,Chennai,Online,Store_45
CUST1173,2023-02-15,2024.89,Health,Mumbai,Offline,Store_39
CUST1133,2023-02-04,1903.49,Food,Delhi,Online,Store_28
CUST1045,2023-12-01,137.95,Travel,Chennai,Online,Store_38
CUST1097,2023-07-25,1461.32,Entertainment,Mumbai,Online,Store_26
CUST1010,2023-11-15,325.44,Health,Kolkata,Offline,Store_20
CUST1050,2023-05-28,2674.5,Entertainment,Hyderabad,Online,Store_16
CUST1154,2023-01-27,1435.79,Food,Chennai,Online,Store_41
CUST1096,2023-02-03,2280.29,Travel,Mumbai,Online,Store_19
CUST1002,2023-10-21,85.13,Health,Mumbai,Offline,Store_2
CUST1097,2023-01-27,177.21,Travel,Hyderabad,Offline,Store_11
CUST1063,2023-08-22,2519.84,Travel,Chennai,Online,Store_34
CUST1175,2023-12-08,149.63,Entertainment,Hyderabad,Online,Store_16
CUST1109,2023-09-23,147.85,Food,Delhi,Offline,Store_6
CUST1189,2023-02-17,24.36,Travel,Kolkata,Online,Store_20
CUST1148,2023-02-07,6270.05,Shopping,Chennai,Online,Store_43
CUST1114,2023-12-14,2675.07,Shopping,Kolkata,Online,Store_29
CUST1059,2023-06-15,871.6,Entertainment,Kolkata,Offline,Store_47
CUST1059,2023-11-18,703.48,Travel,Hyderabad,Online,Store_14
CUST1068,2023-07-31,860.65,Shopping,Kolkata,Offline,Store_20
CUST1138,2023-01-07,2980.23,Bills,Mumbai,Offline,Store_22
CUST1121,2023-05-17,2165.7,Health,Delhi,Offline,Store_35
CUST1058,2023-08-12,409.61,Entertainment,Kolkata,Offline,Store_8
CUST1158,2023-05-07,382.59,Shopping,Kolkata,Offline,Store_25
CUST1057,2023-03-09,207.16,Bills,Delhi,Offline,Store_21
CUST1089,2023-05-13,2159.4,Health,Mumbai,Online,Store_23
CUST1193,2023-11-26,2891.01,Travel,Kolkata,Offline,Store_48
CUST1195,2023-11-22,615.9,Travel,Hyderabad,Offline,Store_16
CUST1150,2023-02-27,42.33,Health,Mumbai,Online,Store_7
CUST1029,2023-02-15,171.49,Shopping,Chennai,Offline,Store_40
CUST1069,2023-08-08,6875.31,Travel,Chennai,Online,Store_2
CUST1147,2023-01-13,700.38,Entertainment,Mumbai,Offline,Store_15
CUST1030,2023-12-19,2932.61,Bills,Mumbai,Offline,Store_16
CUST1025,2023-11-09,1959.87,Entertainment,Hyderabad,Offline,Store_40
CUST1166,2023-04-12,962.34,Shopping,Chennai,Online,Store_50
CUST1139,2023-04-17,460.56,Bills,Bangalore,Offline,Store_15
CUST1080,2023-02-10,258.82,Entertainment,Bangalore,Offline,Store_45
CUST1019,2023-02-13,1909.09,Entertainment,Bangalore,Offline,Store_8
CUST1175,2023-03-12,2980.06,Travel,Hyderabad,Offline,Store_20
CUST1076,2023-03-18,2065.11,Entertainment,Hyderabad,Online,Store_18
CUST1080,2023-11-03,1511.33,Bills,Chennai,Online,Store_3
CUST1148,2023-08-17,85.71,Health,Delhi,Online,Store_3
CUST1077,2023-02-12,6914.82,Health,Hyderabad,Offline,Store_27
CUST1189,2023-05-07,3206.06,Travel,Mumbai,Offline,Store_34
CUST1136,2023-08-22,692.95,Travel,Bangalore,Online,Store_8
CUST1080,2023-12-09,7821.08,Shopping,Mumbai,Online,Store_22
CUST1146,2023-02-22,1842.01,Travel,Kolkata,Online,Store_16
CUST1076,2023-09-11,1746.57,Travel,Bangalore,Offline,Store_3
CUST1089,2023-12-10,2757.23,Travel,Delhi,Online,Store_33
CUST1024,2023-01-25,3340.18,Health,Delhi,Online,Store_45
CUST1149,2023-07-26,2137.01,Travel,Kolkata,Online,Store_10
CUST1032,2023-05-15,274.15,Shopping,Kolkata,Offline,Store_50
CUST1045,2023-06-26,825.79,Food,Delhi,Online,Store_32
CUST1130,2023-04-21,5264.5,Shopping,Delhi,Offline,Store_8
CUST1033,2023-08-26,508.79,Bills,Mumbai,Online,Store_40
CUST1105,2023-11-07,930.96,Shopping,Hyderabad,Offline,Store_21
CUST1118,2023-06-26,1131.54,Food,Hyderabad,Offline,Store_29
CUST1091,2023-05-29,1157.51,Bills,Kolkata,Offline,Store_5
CUST1171,2023-09-01,1898.35,Travel,Chennai,Online,Store_46
CUST1055,2023-12-10,5732.07,Entertainment,Bangalore,Online,Store_20
CUST1121,2023-08-09,550.7,Shopping,Kolkata,Offline,Store_36
CUST1144,2023-11-26,259.08,Shopping,Bangalore,Online,Store_27
CUST1194,2023-06-18,439.97,Travel,Hyderabad,Online,Store_25
CUST1130,2023-05-07,4359.41,Entertainment,Mumbai,Online,Store_26
CUST1030,2023-08-07,2075.85,Health,Chennai,Offline,Store_23
CUST1049,2023-03-10,673.48,Health,Kolkata,Offline,Store_7
CUST1018,2023-11-25,3385.06,Food,Kolkata,Online,Store_27
CUST1199,2023-05-09,3951.89,Health,Kolkata,Online,Store_15
CUST1096,2023-07-11,3748.3,Entertainment,Chennai,Offline,Store_47
CUST1088,2023-03-29,5024.8,Entertainment,Bangalore,Online,Store_47
CUST1056,2023-10-07,581.35,Food,Chennai,Online,Store_15
CUST1083,2023-05-04,2813.34,Bills,Hyderabad,Online,Store_45
CUST1191,2023-11-25,1234.37,Shopping,Hyderabad,Online,Store_14
CUST1153,2023-05-21,3690.3,Health,Hyderabad,Offline,Store_5
CUST1129,2023-11-14,2607.52,Entertainment,Kolkata,Online,Store_49
CUST1083,2023-01-31,2996.22,Food,Delhi,Offline,Store_39
CUST1060,2023-11-26,2135.17,Bills,Mumbai,Online,Store_32
CUST1168,2023-10-12,390.64,Entertainment,Mumbai,Offline,Store_38
CUST1058,2023-04-04,1575.03,Food,Kolkata,Online,Store_34
CUST1167,2023-09-15,8355.85,Travel,Delhi,Offline,Store_1
CUST1185,2023-06-08,5541.6,Shopping,Bangalore,Online,Store_10
CUST1006,2023-09-08,88.27,Bills,Chennai,Offline,Store_29
CUST1002,2023-03-30,360.2,Entertainment,Kolkata,Online,Store_13
CUST1107,2023-09-19,282.5,Health,Delhi,Offline,Store_8
CUST1111,2023-08-23,2589.11,Shopping,Hyderabad,Online,Store_45
CUST1197,2023-09-08,3405.14,Entertainment,Hyderabad,Offline,Store_9
CUST1031,2023-06-05,480.35,Travel,Mumbai,Online,Store_37
CUST1041,2023-04-24,1409.84,Bills,Delhi,Offline,Store_1
CUST1182,2023-06-30,3673.97,Food,Hyderabad,Online,Store_26
CUST1160,2023-07-28,2639.53,Bills,Bangalore,Offline,Store_10
CUST1093,2023-07-13,1562.81,Shopping,Delhi,Offline,Store_50
CUST1101,2023-06-12,1784.89,Food,Bangalore,Offline,Store_3
CUST1063,2023-05-11,1420.02,Bills,Chennai,Offline,Store_31
CUST1088,2023-02-17,706.36,Travel,Chennai,Online,Store_23
CUST1015,2023-08-10,1664.92,Health,Hyderabad,Online,Store_15
CUST1162,2023-08-16,2335.19,Food,Kolkata,Offline,Store_15
CUST1164,2023-03-06,4132.23,Bills,Delhi,Offline,Store_19
CUST1127,2023-02-25,2022.8,Shopping,Hyderabad,Online,Store_19
CUST1151,2023-11-24,2863.6,Entertainment,Hyderabad,Online,Store_3
CUST1099,2023-01-02,348.88,Entertainment,Kolkata,Offline,Store_38
CUST1167,2023-12-13,1238.15,Entertainment,Kolkata,Offline,Store_37
CUST1008,2023-11-30,18.75,Food,Kolkata,Online,Store_14
CUST1123,2023-05-19,566.53,Health,Delhi,Online,Store_28
CUST1003,2023-06-28,2592.63,Health,Mumbai,Online,Store_46
CUST1121,2023-03-11,9609.67,Entertainment,Kolkata,Offline,Store_14
CUST1064,2023-02-11,208.9,Food,Bangalore,Offline,Store_19
CUST1082,2023-10-06,1026.64,Health,Mumbai,Online,Store_44
CUST1014,2023-08-24,3219.59,Travel,Chennai,Offline,Store_3
CUST1077,2023-06-02,456.4,Travel,Hyderabad,Online,Store_25
CUST1095,2023-11-27,1619.74,Food,Bangalore,Online,Store_50
CUST1047,2023-10-16,2641.55,Health,Chennai,Offline,Store_4
CUST1019,2023-04-17,1914.15,Entertainment,Chennai,Online,Store_2
CUST1140,2023-04-07,416.57,Health,Chennai,Offline,Store_21
CUST1015,2023-07-03,878.2,Shopping,Mumbai,Offline,Store_41
CUST1163,2023-11-05,3063.03,Food,Mumbai,Online,Store_14
CUST1149,2023-06-24,1615.89,Bills,Delhi,Offline,Store_47
CUST1077,2023-11-08,10.49,Travel,Bangalore,Online,Store_40
CUST1112,2023-12-11,2862.51,Shopping,Kolkata,Online,Store_29
CUST1093,2023-08-03,71.9,Bills,Delhi,Offline,Store_7
CUST1009,2023-08-23,2738.75,Travel,Delhi,Online,Store_42
CUST1167,2023-03-10,452.5,Health,Kolkata,Offline,Store_34
CUST1197,2023-04-12,6343.67,Shopping,Hyderabad,Online,Store_8
CUST1170,2023-06-30,917.54,Food,Mumbai,Offline,Store_48
CUST1068,2023-04-18,791.82,Entertainment,Mumbai,Offline,Store_25
CUST1042,2023-12-09,322.42,Travel,Kolkata,Offline,Store_30
CUST1049,2023-07-04,729.43,Travel,Hyderabad,Offline,Store_40
CUST1120,2023-02-06,4185.47,Travel,Hyderabad,Online,Store_16
CUST1028,2023-10-09,11217.49,Entertainment,Bangalore,Offline,Store_14
CUST1133,2023-10-25,918.71,Shopping,Chennai,Online,Store_24
CUST1091,2023-10-18,1190.63,Entertainment,Delhi,Offline,Store_22
CUST1017,2023-06-29,2560.78,Entertainment,Mumbai,Offline,Store_2
CUST1007,2023-01-24,4346.55,Bills,Bangalore,Online,Store_2
CUST1064,2023-11-26,1798.1,Bills,Mumbai,Online,Store_22
CUST1096,2023-12-12,993.6,Travel,Hyderabad,Online,Store_44
CUST1100,2023-11-24,1064.17,Bills,Hyderabad,Offline,Store_24
CUST1098,2023-10-24,2378.94,Entertainment,Delhi,Offline,Store_7
CUST1199,2023-05-18,6.45,Health,Hyderabad,Online,Store_17
CUST1121,2023-10-25,1933.01,Health,Mumbai,Online,Store_13
CUST1062,2023-10-04,878.54,Entertainment,Chennai,Online,Store_40
CUST1137,2023-05-27,3161.67,Shopping,Mumbai,Offline,Store_13
CUST1067,2023-09-03,195.21,Health,Chennai,Online,Store_47
CUST1198,2023-08-19,1774.45,Health,Kolkata,Online,Store_1
CUST1020,2023-11-05,1311.6,Travel,Mumbai,Offline,Store_5
CUST1024,2023-09-03,2056.26,Travel,Hyderabad,Online,Store_21
CUST1077,2023-07-26,134.1,Entertainment,Hyderabad,Online,Store_19
CUST1129,2023-08-03,1734.92,Entertainment,Mumbai,Online,Store_6
